"","","","","","","","","","","","","","","","","","","","",""
"[AGVN-PK334]  BÁO CÁO CHI TIẾT THỰC HIỆN PHÂN KIM GỘP - KCP & KHO AG","","","","","","","","","","","","","","","Số: ","PKAU-26/0106","","","",""
"BƯỚC 3 :  TỔNG TL HỢP KIM SAU CÁN VÀ CẮT NHỎ","","","","","","712.250","0.000","","0.000","","","","712.250","0.000","","0.000","","","",""
"1","AU","","","0.00%","","712.250","","","","","","","712.250","","","","","","",""
"","AU","","","0.00%","","","0.000","","","","","","","0.000","","","","","",""
"","AU","","","0.00%","","","","","","","","","","","","","","","",""
"","ag","","","0.00%","","","","","","","","","","","","","","","",""
"","ag","","","0.00%","","","","","0.000","","","","","","","0.000","0.000","","",""
"","ag","","","0.00%","","","","","","","","","","","","","","","",""
"2","AU","","","","","","","","","","","","","","","","","","",""
"","AU","","","","","","0.000","","","","","","","0.000","","","","","",""
"","AU","","","0.00%","","","","","","","","","","","","","","","",""
"","ag","","","0.00%","","","","","","","","","","","","","","","",""
"","ag","","","","","","","","0.000","","","","","","","0.000","0.000","","",""
"","ag","","","","","","","","","","","","","","","","","","",""
"BƯỚC 4: TỔNG TL NL THU HỒI SAU PK","","","","","","124.120","124.227","0.000","535.427","","","","124.120","123.939","0.000","535.330","","","",""
"4.1.THU HỒI NL VÀNG SAU PK","","","","","","124.120","124.120","","","","","","124.120","123.757","","","-0.363","-0.29%","",""
"AG","NL24K","","","0.00%","0.00%","","0.000","","","","","0.00%","","0.000","","","","","",""
"AG","NL24K","99.990%","99.990%","99.99%","100.00%","124.120","124.120","","","99.706%","99.689%","99.70%","124.12","123.757","","","","","",""
"","","","","","","","0.000","","","","","0.00%","","0.000","","","","","",""
"KCP","NL24K","","","0.00%","0.00%","","0.000","","","","","0.00%","","0.000","","","","","",""
"AG","NL24K","","","0.00%","0.00%","","0.000","","","","","0.00%","","0.000","","","","","",""
"4.2. THU HỒI NL BẠC SAU PK","","","","","","","0.107","","535.427","","","","","0.182","","535.330","","","",""
"AG","AU","0.016%","0.024%","0.02%","","535.55","0.107","","","0.032%","0.036%","0.03%","535.55","0.182","","","","","",""
"","ag","99.970%","99.964%","99.97%","","","","","535.427","99.95%","99.95%","99.95%","","","","535.330","","","",""
"KCP","AU","","","0.00%","","","0.000","","","","","","","","","","","","",""
"","ag","","","0.00%","","","","","0.000","","","","","","","","","","",""
"BƯỚC 5 :  KẾT QUẢ CHÊNH LỆCH SAU PK","","","","","","","","","","","","","","","","","","","",""
"5.1. CHÊNH LỆCH TRỌNG LƯỢNG CÂN (B1) VÀ (B3)","","","","","","TL","CÔNG THỨC","","C.LỆCH","","","","TL","CÔNG THỨC","","C.LỆCH","","","",""
"B1.","TỔNG T.LƯỢNG VÀNG + T. LƯỢNG BẠC TRƯỚC PK","","","","","713.000","","","","","","","713.000","","","","","","",""
"B2.","TỔNG TRỌNG LƯỢNG  HỢP KIM SAU NẤU","","","","","712.270","(713gr -712.27gr )","","0.730","","","","712.270","(713gr -712.27gr )","","0.730","","","",""
"B3.","TỔNG TRỌNG LƯỢNG  HỢP KIM  CÁN, CẮT VỤN","","","","","712.250","(712.27gr -712.25gr )","","0.020","","","","712.250","(712.27gr -712.25gr )","","0.020","","","",""
"","TỔNG CHÊNH LỆCH TL CÂN","","","","","","","","0.750","","","","","","","0.750","","","",""
"5.2. CHÊNH LỆCH TĂNG GIẢM TUỔI NL QUY 99.99%  (B1) - (B4)","","","","","","Trọng lượng Au (gram)","","Trọng lượng Ag (gram)","","","","","Trọng lượng Au (gram)","","Trọng lượng Ag (gram)","","","","",""
"","","","","","","","","au","ag","","","","","","au","ag","","","",""
"B1.","TỔNG TL VÀNG 24K + TL BẠC QUY 99.99% TRƯỚC PK","","","","","","124.410","0.119","526.757","","","","","124.231","0.000","526.957","","","",""
"B4.","TỔNG TL VÀNG 24K + TL BẠC QUY 99.99% SAU PK","","","","","","124.120","0.107","535.427","","","","","123.757","0.182","535.330","","","",""
"TỔNG CHÊNH LỆCH TL NL SAU PK QUY 99.99%","","","","","","","0.290","0.011","-8.670","","","","","0.474","-0.182","-8.373","","","",""
"5.3. TỔNG CHÊNH LỆCH = (5.1) + (5.2)

   - Chênh lệch (+) thiếu       - Chênh lệch (-) dư        ","","","","","","(0.29gr  + 0.011gr )","","(0.75gr  + -8.67gr )","","","","","(0.474gr  + -0.182gr )","","(0.75gr  + -8.373gr )","","","","",""
"","","","","","","0.302","","(7.920)gr","","","","","0.292","","(7.623)gr","","-0.009","-3.07%","",""
"","","","","","","(0.302gr  / 124.41gr )","","(-7.92gr  / 526.757gr )","","","","","(0.292gr  / 124.231gr )","","(-7.623gr  / 526.957gr )","","","","",""
"","","","","","","0.24%","","-1.50%","","","","","0.24%","","-1.45%","","-0.01%","-2.93%","",""
"","","","","","","","","","","","","","","","","","","","",""
"* ","Kết luận : ","","","","","","","","","","","","","","","","","","",""
"-"," Đối với vàng NL trước PK (58.3% - 75%) :","","","","Kết quả test tuổi vàng NL Tiệm Tài thấp hơn kết quả test tuổi HP :","","","","","","","","-0.14%","","","","","","",""
"-"," Đối với vàng NL 24K sau PK (99% - 99.99%) :","","","","Kết quả test tuổi vàng 24K Tiệm Tài thấp hơn kết quả test tuổi HP :","","","","","","","","-0.29%","","","","","","",""
"-","Kết quả hao hụt vàng khi thực hiện PK  :","","","","Hao hụt vàng PK theo KQ test tuổi Tiệm Tài thấp hơn hao hụt vàng PK theo kết quả test tuổi HP :","","","","","","","","-2.93%","","","","","","",""
