"","","","","","","","","","","","","","","","","","","","",""
"[AGVN-PK334]  BÁO CÁO CHI TIẾT THỰC HIỆN PHÂN KIM GỘP - KCP & KHO AG","","","","","","","","","","","","","","","Số: ","PKAU-26/0107","","","",""
"KCP","NL18K","","","0.00%","","","0.000","","","","","0.00%","","0.000","","","","","",""
"KCP","NL18K","","","0.00%","","","0.000","","","","","0.00%","","0.000","","","","","","2.991"
"KCP","NL18K","","","0.00%","","","0.000","","","","","0.00%","","0.000","","","","","","16.05"
"KCP","NL18K","","","0.00%","","","0.000","","","","","0.00%","","0.000","","","","","",""
"KCP","NL18K","","","0.00%","","","0.000","","","","","0.00%","","0.000","","","","","",""
"KCP","NL18K","","","0.00%","","","0.000","","","","","0.00%","","0.000","","","","","",""
"KCP","","","","0.00%","","","0.000","","","","","0.00%","","0.000","","","","","",""
"","","","","0.00%","","","0.000","","","","","0.00%","","0.000","","","","","",""
"","","","","0.00%","","","0.000","","","","","0.00%","","0.000","","","","","",""
"","","","","0.00%","","","0.000","","","","","0.00%","","0.000","","","","","",""
"","","","","0.00%","","","0.000","","","","","0.00%","","0.000","","","","","",""
"1.2. : TỔNG TL NL BẠC THỰC HIỆN PK","","","","","","455.910","0.097","","455.610","","","","455.910","0.170","","455.673","","","",""
"1","AU","0.016%","0.024%","0.020%","","395.390","0.079","","","0.032%","0.036%","0.034%","395.390","0.134","","","","","",""
"","ag","99.970%","99.964%","99.97%","","","","","395.260","99.95%","99.95%","99.949%","","","","395.188","","","",""
"2","AU","0.026%","0.033%","0.030%","","60.520","0.018","","","0.056%","0.062%","0.059%","60.520","0.036","","","","","",""
"","ag","99.931%","99.510%","99.72%","","","","","60.351","99.94%","99.94%","99.941%","","","","60.484","","","",""
"3","AU","","","0.00%","","","0.000","","","","","0.000%","","0.000","","","","","",""
"","ag","","","0.00%","","","","","0.000","","","0.000%","","","","0.000","","","",""
"4","AU","","","0.00%","","","0.000","","","","","0.000%","","0.000","","","","","",""
"","ag","","","0.00%","","","","","0.000","","","0.000%","","","","0.000","","","",""
"5","AU","","","0.00%","","","0.000","","","","","0.000%","","0.000","","","","","",""
"","ag","","","0.00%","","","","","0.000","","","0.000%","","","","0.000","","","",""
"6","AU","","","0.00%","","","0.000","","","","","0.000%","","0.000","","","","","",""
"","ag","","","0.00%","","","","","0.000","","","0.000%","","","","0.000","","","",""
"7","AU","","","0.00%","","","0.000","","","","","0.000%","","0.000","","","","","",""
"","ag","","","0.00%","","","","","0.000","","","0.000%","","","","0.000","","","",""
"BƯỚC 2 : TỔNG TRỌNG LƯỢNG HỢP KIM SAU NẤU","","","","","","601.920","107.912","","439.618","","","","601.920","107.912","","439.618","","","",""
"1","AU","18.254%","17.602%","17.93%","","601.920","107.912","","","","","","601.920","107.912","","","","","",""
"","ag","76.638%","69.434%","73.04%","","","","","439.618","","","","","","","439.618","","","",""
"2","AU","","","0.00%","","","0.000","","","","","","","0.000","","","","","",""
"","ag","","","0.00%","","","","","0.000","","","","","","","0.000","","","",""
"3","AU","","","0.00%","","","0.000","","","","","","","0.000","","","","","",""
"","ag","65.319%","76.406%","70.86%","","","","","0.000","","","","","","","0.000","","","",""
"BƯỚC 3 :  TỔNG TL HỢP KIM SAU CÁN VÀ CẮT NHỎ","","","","","","601.910","0.000","","0.000","","","","601.910","0.000","","0.000","","","",""
"1","AU","","","0.00%","","601.910","","","","","","","601.910","","","","","","",""
"","AU","","","0.00%","","","0.000","","","","","","","0.000","","","","","",""
"","AU","","","0.00%","","","","","","","","","","","","","","","",""
"","ag","","","0.00%","","","","","","","","","","","","","","","",""
"","ag","","","0.00%","","","","","0.000","","","","","","","0.000","0.000","","",""
"","ag","","","0.00%","","","","","","","","","","","","","","","",""
"2","AU","","","","","","","","","","","","","","","","","","",""
"","AU","","","","","","0.000","","","","","","","0.000","","","","","",""
"","AU","","","0.00%","","","","","","","","","","","","","","","",""
"","ag","","","0.00%","","","","","","","","","","","","","","","",""
"","ag","","","","","","","","0.000","","","","","","","0.000","0.000","","",""
"","ag","","","","","","","","","","","","","","","","","","",""
"BƯỚC 4: TỔNG TL NL THU HỒI SAU PK","","","","","","110.180","110.313","0.000","457.868","","","","110.180","110.006","0.000","457.825","","","",""
"4.1.THU HỒI NL VÀNG SAU PK","","","","","","110.180","110.180","","","","","","110.180","109.835","","","-0.345","-0.31%","",""
"AG","NL24K","","","0.00%","0.00%","","0.000","","","","","0.00%","","0.000","","","","","",""
"KCP","NL24K","99.990%","99.990%","99.99%","100.00%","110.180","110.180","","","99.673%","99.680%","99.68%","110.18","109.835","","","","","",""
"","","","","","","","0.000","","","","","0.00%","","0.000","","","","","",""
"KCP","NL24K","","","0.00%","0.00%","","0.000","","","","","0.00%","","0.000","","","","","",""
"AG","NL24K","","","0.00%","0.00%","","0.000","","","","","0.00%","","0.000","","","","","",""
"4.2. THU HỒI NL BẠC SAU PK","","","","","","","0.133","","457.868","","","","","0.172","","457.825","","","",""
"AG","AU","0.022%","0.036%","0.03%","","458.04","0.133","","","0.053%","0.022%","0.04%","458.04","0.172","","","","","",""
"","ag","99.960%","99.945%","99.95%","","","","","457.868","99.93%","99.96%","99.94%","","","","457.825","","","",""
"KCP","AU","","","0.00%","","","0.000","","","","","","","","","","","","",""
"","ag","","","0.00%","","","","","0.000","","","","","","","","","","",""
"BƯỚC 5 :  KẾT QUẢ CHÊNH LỆCH SAU PK","","","","","","","","","","","","","","","","","","","",""
"5.1. CHÊNH LỆCH TRỌNG LƯỢNG CÂN (B1) VÀ (B3)","","","","","","TL","CÔNG THỨC","","C.LỆCH","","","","TL","CÔNG THỨC","","C.LỆCH","","","",""
"B1.","TỔNG T.LƯỢNG VÀNG + T. LƯỢNG BẠC TRƯỚC PK","","","","","603.120","","","","","","","603.120","","","","","","",""
"B2.","TỔNG TRỌNG LƯỢNG  HỢP KIM SAU NẤU","","","","","601.920","(603.12gr -601.92gr )","","1.200","","","","601.920","(603.12gr -601.92gr )","","1.200","","","",""
"B3.","TỔNG TRỌNG LƯỢNG  HỢP KIM  CÁN, CẮT VỤN","","","","","601.910","(601.92gr -601.91gr )","","0.010","","","","601.910","(601.92gr -601.91gr )","","0.010","","","",""
"","TỔNG CHÊNH LỆCH TL CÂN","","","","","","","","1.210","","","","","","","1.210","","","",""
"5.2. CHÊNH LỆCH TĂNG GIẢM TUỔI NL QUY 99.99%  (B1) - (B4)","","","","","","Trọng lượng Au (gram)","","Trọng lượng Ag (gram)","","","","","Trọng lượng Au (gram)","","Trọng lượng Ag (gram)","","","","",""
"","","","","","","","","au","ag","","","","","","au","ag","","","",""
"B1.","TỔNG TL VÀNG 24K + TL BẠC QUY 99.99% TRƯỚC PK","","","","","","110.698","0.097","455.610","","","","","110.733","0.170","455.673","","","",""
"B4.","TỔNG TL VÀNG 24K + TL BẠC QUY 99.99% SAU PK","","","","","","110.180","0.133","457.868","","","","","109.835","0.172","457.825","","","",""
"TỔNG CHÊNH LỆCH TL NL SAU PK QUY 99.99%","","","","","","","0.518","-0.036","-2.258","","","","","0.899","-0.002","-2.152","","","",""
"5.3. TỔNG CHÊNH LỆCH = (5.1) + (5.2)

   - Chênh lệch (+) thiếu       - Chênh lệch (-) dư        ","","","","","","(0.518gr  + -0.036gr )","","(1.21gr  + -2.258gr )","","","","","(0.899gr  + -0.002gr )","","(1.21gr  + -2.152gr )","","","","",""
"","","","","","","0.482","","(1.048)gr","","","","","0.897","","(0.942)gr","","0.415","85.93%","",""
"","","","","","","(0.482gr  / 110.698gr )","","(-1.048gr  / 455.61gr )","","","","","(0.897gr  / 110.733gr )","","(-0.942gr  / 455.673gr )","","","","",""
"","","","","","","0.44%","","-0.23%","","","","","0.81%","","-0.21%","","0.37%","85.87%","",""
"","","","","","","","","","","","","","","","","","","","",""
"* ","Kết luận : ","","","","","","","","","","","","","","","","","","",""
"-"," Đối với vàng NL trước PK (58.3% - 75%) :","","","","Kết quả test tuổi vàng NL Tiệm Tài cao hơn kết quả test tuổi HP :","","","","","","","","0.03%","","","","","","",""
"-"," Đối với vàng NL 24K sau PK (99% - 99.99%) :","","","","Kết quả test tuổi vàng 24K Tiệm Tài thấp hơn kết quả test tuổi HP :","","","","","","","","-0.31%","","","","","","",""
"-","Kết quả hao hụt vàng khi thực hiện PK  :","","","","Hao hụt vàng PK theo KQ test tuổi Tiệm Tài cao hơn hao hụt vàng PK theo kết quả test tuổi HP :","","","","","","","","85.87%","","","","","","",""
